source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
spell_magic_missile,Magic Missile,EXCLUDES,spell_prismatic_sphere,Prismatic Sphere,a globe destroyed,the globes must be destroyed in order,negates,derived,PHB,93,Prismatic Sphere,explicit_rule,spell-scan,core,,,
spell_mass_charm,Mass Charm,CROSS_REFERENCES,spell_charm_person,Charm Person,targets affected,,neutral,derived,PHB,90,Mass Charm,explicit_reference,spell-scan,core,,,
spell_mass_charm,Mass Charm,MODIFIES,save_matrix,Saving Throw Matrix,the saving throw,,worsens,read,PHB,90,Mass Charm,explicit_rule,spell-scan,core,,,
spell_mass_invisibility,Mass Invisibility,CROSS_REFERENCES,spell_invisibility,Invisibility,targets affected,,neutral,derived,PHB,88,Mass Invisibility,explicit_reference,spell-scan,core,,,
spell_maze,Maze,GATES,spell_trap_the_soul,Trap the Soul,forming the prison,,enables,derived,PHB,92,Trap the Soul,explicit_rule,spell-scan,core,,,
spell_meteor_swarm,Meteor Swarm,CROSS_REFERENCES,spell_fireball,Fireball,how each sphere bursts,,neutral,derived,PHB,92,Meteor Swarm,explicit_reference,spell-scan,core,,,
spell_meteor_swarm,Meteor Swarm,TRIGGERS,save_spell,Spell,save per area,,inflicts,read,PHB,92,Meteor Swarm,explicit_rule,spell-scan,core,,,
spell_mordenkainens_faithful_hound,Mordenkainen’s Faithful Hound,EXCLUDES,rule_invisibility,Invisibility,concealment from the hound,,negates,derived,PHB,81,Mordenkainen’s Faithful Hound,explicit_rule,spell-scan,core,,,
spell_mordenkainens_sword,Mordenkainen’s Sword,EXCLUDED_FROM,cbt_tohit,To-Hit Roll,magical bonus to hit,,negates,derived,PHB,88,Mordenkainen’s Sword,explicit_rule,spell-scan,core,,,
spell_ottos_irresistible_dance,Otto’s Irresistible Dance,EXCLUDES,save_matrix,Saving Throw Matrix,saving throws become impossible,,negates,derived,PHB,90,Otto’s Irresistible Dance,explicit_rule,spell-scan,core,,,
spell_ottos_irresistible_dance,Otto’s Irresistible Dance,MODIFIES,cbt_armor_class,Armor Class,the capering lowers it,,worsens,read,PHB,90,Otto’s Irresistible Dance,explicit_rule,spell-scan,core,,,
spell_passwall,Passwall,EXCLUDES,spell_prismatic_sphere,Prismatic Sphere,a globe destroyed,the globes must be destroyed in order,negates,derived,PHB,93,Prismatic Sphere,explicit_rule,spell-scan,core,,,
spell_phase_door,Phase Door,CROSS_REFERENCES,spell_passwall,Passwall,behaviour of the wall,,neutral,derived,PHB,88,Phase Door,explicit_reference,spell-scan,core,,,
spell_polymorph_any_object,Polymorph Any Object,CROSS_REFERENCES,spell_stone_to_flesh,Stone to Flesh,a more powerful version,,neutral,derived,PHB,91,Polymorph Any Object,explicit_reference,spell-scan,core,,,
spell_power_word_kill,"Power Word, Kill",EXCLUDES,save_spell,Spell,saving throw allowed,,negates,derived,PHB,93,"Power Word, Kill",explicit_rule,spell-scan,core,,,
spell_power_word_stun,"Power Word, Stun",TRIGGERS,rule_stunned,Stunned,the target is stunned,,inflicts,read,PHB,88,"Power Word, Stun",explicit_rule,spell-scan,core,,,
spell_prismatic_sphere,Prismatic Sphere,EXCLUDES,cbt_missile,Missile Fire,missiles stopped,,negates,derived,PHB,93,Prismatic Sphere,explicit_rule,spell-scan,core,,,
spell_prismatic_sphere,Prismatic Sphere,EXCLUDES,rule_psionic_use,Use of Psionic Powers,detection and psionics,,negates,derived,PHB,93,Prismatic Sphere,explicit_rule,spell-scan,core,,,
spell_prismatic_sphere,Prismatic Sphere,TRIGGERS,save_poison,Saving Throw vs Poison,the green globe,,inflicts,read,PHB,93,Prismatic Sphere,explicit_rule,spell-scan,core,,,
spell_protection_from_evil,Protection from Evil,GATES,spell_cacodemon,Cacodemon,surviving the summoning,,enables,derived,PHB,86,Cacodemon,explicit_rule,spell-scan,core,,,
spell_protection_from_evil,Protection from Evil,GATES,spell_conjure_elemental,Conjure Elemental,protection from the elemental,,enables,derived,PHB,79,Conjure Elemental,explicit_rule,spell-scan,core,,,
spell_reincarnation,Reincarnation,EXCLUDED_FROM,rule_resurrection_survival,Resurrection Survival,no check is required,,negates,derived,PHB,85,Reincarnation,explicit_rule,spell-scan,core,,,
spell_reincarnation,Reincarnation,EXCLUDED_FROM,rule_system_shock,System Shock Survival,no check is required,,negates,derived,PHB,85,Reincarnation,explicit_rule,spell-scan,core,,,
spell_reincarnation,Reincarnation,GATES,spell_simulacrum,Simulacrum,the duplicate's vital force,,enables,derived,PHB,88,Simulacrum,explicit_rule,spell-scan,core,,,
spell_repulsion,Repulsion,MODIFIES,ex_movement_rate,Movement Rate,creatures are driven away,,worsens,read,PHB,86,Repulsion,explicit_rule,spell-scan,core,,,
spell_reverse_gravity,Reverse Gravity,TRIGGERS,ex_falling,Falling Damage,falling upward and back,,inflicts,read,PHB,88,Reverse Gravity,explicit_rule,spell-scan,core,,,
spell_spiritwrack,Spiritwrack,CONSTRAINS,monster_demon_devil,Demons and Devils,movement and attack,,worsens,read,PHB,86,Spiritwrack,explicit_rule,spell-scan,core,,,
spell_spiritwrack,Spiritwrack,FEEDS_INTO,spell_cacodemon,Cacodemon,compelling service,,neutral,derived,PHB,86,Cacodemon,explicit_reference,spell-scan,core,,,
spell_spiritwrack,Spiritwrack,MODIFIES,rule_hit_points,Hit Points,loss during the reading,,worsens,read,PHB,86,Spiritwrack,explicit_rule,spell-scan,core,,,
spell_stone_to_flesh,Stone to Flesh,TRIGGERS,rule_system_shock,System Shock Survival,survival check on restoration,,inflicts,read,PHB,86,Stone to Flesh,explicit_rule,spell-scan,core,,,
spell_symbol,Symbol,TRIGGERS,rule_stunned,Stunned,the stunning application,,inflicts,read,PHB,91,Symbol,explicit_rule,spell-scan,core,,,
spell_teleport,Teleport,TRIGGERS,ex_falling,Falling Damage,arrival above the surface,,inflicts,read,PHB,82,Teleport,explicit_rule,spell-scan,core,,,
spell_temporal_stasis,Temporal Stasis,EXCLUDES,rule_aging,Aging,growing older,,negates,derived,PHB,93,Temporal Stasis,explicit_rule,spell-scan,core,,,
spell_tensers_transformation,Tenser’s Transformation,CONSTRAINS,rule_spell_casting,Casting a Spell,casting while transformed,,worsens,read,PHB,86,Tenser’s Transformation,explicit_rule,spell-scan,core,,,
spell_tensers_transformation,Tenser’s Transformation,MODIFIES,cbt_armor_class,Armor Class,armour class improves,,improves,read,PHB,86,Tenser’s Transformation,explicit_rule,spell-scan,core,,,
spell_tensers_transformation,Tenser’s Transformation,MODIFIES,cbt_tohit,To-Hit Roll,the attack table used,,improves,read,PHB,86,Tenser’s Transformation,explicit_rule,spell-scan,core,,,
spell_tensers_transformation,Tenser’s Transformation,MODIFIES,rule_hit_points,Hit Points,the caster's total,,improves,read,PHB,86,Tenser’s Transformation,explicit_rule,spell-scan,core,,,
spell_time_stop,Time Stop,CONSTRAINS,rule_time,Time,time within the area,,improves,read,PHB,94,Time Stop,explicit_rule,spell-scan,core,,,
spell_trap_the_soul,Trap the Soul,FEEDS_INTO,spell_cacodemon,Cacodemon,disposal of the demon,,neutral,derived,PHB,86,Cacodemon,explicit_reference,spell-scan,core,,,
spell_wish,Wish,EXCLUDES,spell_geas,Geas,doing away with it,,negates,derived,PHB,84,Geas,explicit_rule,spell-scan,core,,,
sys_alignment,Alignment,FEEDS_INTO,spell_antipathy_sympathy,Antipathy/Sympathy,the keyed alignment,,neutral,derived,PHB,89,Antipathy/Sympathy,explicit_rule,spell-scan,core,,,
