source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
psi_mind_bar,Mind Bar,EXCLUDES,spell_feeblemind,Feeblemind,the magical attack,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,spell_magic_jar,Magic Jar,the magical attack,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,spell_sleep,Sleep,the magical attack,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_bar,Mind Bar,EXCLUDES,spell_suggestion,Suggestion,the magical attack,,negates,derived,PHB,115,MAJOR SCIENCES: Mind Bar,explicit_rule,spell-scan,optional,,,
psi_mind_over_body,Mind Over Body,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,113,MINOR DEVOTIONS: Mind Over Body,explicit_rule,spell-scan,optional,,,
psi_mind_over_body,Mind Over Body,EXCLUDES,rule_rest,Rest and Nourishment,need for rest,,negates,derived,PHB,113,MINOR DEVOTIONS: Mind Over Body,explicit_rule,spell-scan,optional,,,
psi_minor_devotions,Minor Devotions,DERIVED_FROM,psi_disciplines,Psionic Discipline,the minor division,,neutral,derived,PHB,111,PSIONIC DISCIPLINES,explicit_rule,page-sweep,optional,,,
psi_minor_devotions,Minor Devotions,GATES,psi_major_sciences,Major Sciences,order of acquisition,,enables,derived,PHB,111,PSIONIC DISCIPLINES,explicit_rule,page-sweep,optional,,,
psi_molecular_agitation,Molecular Agitation,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,113,MINOR DEVOTIONS: Molecular Agitation,explicit_rule,spell-scan,optional,,,
psi_molecular_agitation,Molecular Agitation,CROSS_REFERENCES,spell_heat_metal,Heat Metal,the effect on metal,,neutral,derived,PHB,113,MINOR DEVOTIONS: Molecular Agitation,explicit_reference,spell-scan,optional,,,
psi_molecular_agitation,Molecular Agitation,TRIGGERS,cbt_damage,Damage,damage to flesh,,inflicts,read,PHB,113,MINOR DEVOTIONS: Molecular Agitation,explicit_rule,spell-scan,optional,,,
psi_molecular_manipulation,Molecular Manipulation,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,115,MAJOR SCIENCES: Molecular Manipulation,explicit_rule,spell-scan,optional,,,
psi_molecular_manipulation,Molecular Manipulation,RESOLVED_BY,save_magical_attack,Saving Throw vs Magical Attack,the item's save,,governs,derived,PHB,115,MAJOR SCIENCES: Molecular Manipulation,explicit_rule,spell-scan,optional,,,
psi_molecular_rearrangement,Molecular Rearrangement,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,115,MAJOR SCIENCES: Molecular Rearrangement,explicit_rule,spell-scan,optional,,,
psi_molecular_rearrangement,Molecular Rearrangement,MODIFIES,money_gp,Money,the metal transmuted,,improves,read,PHB,115,MAJOR SCIENCES: Molecular Rearrangement,explicit_rule,spell-scan,optional,,,
psi_object_reading,Object Reading,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,113,MINOR DEVOTIONS: Object Reading,explicit_rule,spell-scan,optional,,,
psi_object_reading,Object Reading,FEEDS_INTO,item_magic_item,Magic Device,owner and history,not all objects carry them,neutral,derived,PHB,113,MINOR DEVOTIONS: Object Reading,explicit_rule,spell-scan,optional,,,
psi_object_reading,Object Reading,FEEDS_INTO,sys_alignment,Alignment,a previous owner's alignment,,neutral,derived,PHB,113,MINOR DEVOTIONS: Object Reading,explicit_rule,spell-scan,optional,,,
psi_precognition,Precognition,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,113,MINOR DEVOTIONS: Precognition,explicit_rule,spell-scan,optional,,,
psi_probability_travel,Probability Travel,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,116,MAJOR SCIENCES: Probability Travel,explicit_rule,spell-scan,optional,,,
psi_probability_travel,Probability Travel,CROSS_REFERENCES,psi_astral_projection,Astral Projection,the body carried,,neutral,derived,PHB,116,MAJOR SCIENCES: Probability Travel,explicit_reference,spell-scan,optional,,,
psi_probability_travel,Probability Travel,GATES,rule_ethereal_plane,Ethereal Plane,planes reachable,,enables,derived,PHB,116,MAJOR SCIENCES: Probability Travel,explicit_rule,spell-scan,optional,,,
psi_probability_travel,Probability Travel,GATES,rule_planar_travel,Ethereal Plane,crossing to other planes,,enables,derived,PHB,116,MAJOR SCIENCES: Probability Travel,explicit_rule,spell-scan,optional,,,
psi_reduction,Reduction,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,114,MINOR DEVOTIONS: Reduction,explicit_rule,spell-scan,optional,,,
psi_sensitivity_psychic_impressions,Sensitivity to Psychic Impressions,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,114,MINOR DEVOTIONS: Sensitivity to Psychic Impressions,explicit_rule,spell-scan,optional,,,
psi_sensitivity_psychic_impressions,Sensitivity to Psychic Impressions,FEEDS_INTO,death_character,Death,deaths sensed,,neutral,derived,PHB,114,MINOR DEVOTIONS: Sensitivity to Psychic Impressions,explicit_rule,spell-scan,optional,,,
psi_shape_alteration,Shape Alteration,CONSTRAINS,rule_spell_casting,Casting a Spell,casting while altered,,worsens,read,PHB,116,MAJOR SCIENCES: Shape Alteration,explicit_rule,spell-scan,optional,,,
psi_shape_alteration,Shape Alteration,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,116,MAJOR SCIENCES: Shape Alteration,explicit_rule,spell-scan,optional,,,
psi_shape_alteration,Shape Alteration,CROSS_REFERENCES,spell_polymorph_self,Polymorph Self,closely resembles the spell,,neutral,derived,PHB,116,MAJOR SCIENCES: Shape Alteration,explicit_reference,spell-scan,optional,,,
psi_shape_alteration,Shape Alteration,EXCLUDES,monster_special,Special Creatures,special attack forms,,negates,derived,PHB,116,MAJOR SCIENCES: Shape Alteration,explicit_rule,spell-scan,optional,,,
psi_shape_alteration,Shape Alteration,MODIFIES,abil_strength,Strength,strength of the form,,neutral,read,PHB,116,MAJOR SCIENCES: Shape Alteration,explicit_rule,spell-scan,optional,,,
psi_strength_points,Psionic Strength,CONSTRAINS,psi_precognition,Precognition,reading when spent,,worsens,read,PHB,113,MINOR DEVOTIONS: Precognition,explicit_rule,spell-scan,optional,,,
psi_strength_points,Psionic Strength,CONSTRAINS,psi_telekinesis,Telekinesis,duration,,neutral,read,PHB,116,MAJOR SCIENCES: Telekinesis,explicit_rule,spell-scan,optional,,,
psi_suspend_animation,Suspend Animation,CONSTRAINS,rule_rest,Rest and Nourishment,activity owed after,,worsens,read,PHB,114,MINOR DEVOTIONS: Suspend Animation,explicit_rule,spell-scan,optional,,,
psi_suspend_animation,Suspend Animation,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,114,MINOR DEVOTIONS: Suspend Animation,explicit_rule,spell-scan,optional,,,
psi_suspend_animation,Suspend Animation,EXCLUDES,rule_water_breathing,Breathing,air is not needed,,negates,derived,PHB,114,MINOR DEVOTIONS: Suspend Animation,explicit_rule,spell-scan,optional,,,
psi_telekinesis,Telekinesis,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,116,MAJOR SCIENCES: Telekinesis,explicit_rule,spell-scan,optional,,,
psi_telekinesis,Telekinesis,CROSS_REFERENCES,spell_telekinesis,Telekinesis,resembles the spell,,neutral,derived,PHB,116,MAJOR SCIENCES: Telekinesis,explicit_reference,spell-scan,optional,,,
psi_telempathic_projection,Telempathic Projection,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,116,MAJOR SCIENCES: Telempathic Projection,explicit_rule,spell-scan,optional,,,
psi_telempathic_projection,Telempathic Projection,CROSS_REFERENCES,psi_empathy,Empathy,sending an emotion,,neutral,derived,PHB,116,MAJOR SCIENCES: Telempathic Projection,explicit_reference,spell-scan,optional,,,
psi_telepathic_projection,Telepathic Projection,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,116,MAJOR SCIENCES: Telepathic Projection,explicit_rule,spell-scan,optional,,,
psi_telepathic_projection,Telepathic Projection,CROSS_REFERENCES,psi_telepathy,Telepathy,cost of communication,,neutral,derived,PHB,116,MAJOR SCIENCES: Telepathic Projection,explicit_reference,spell-scan,optional,,,
psi_telepathic_projection,Telepathic Projection,CROSS_REFERENCES,spell_suggestion,Suggestion,the implanted suggestion,,neutral,derived,PHB,116,MAJOR SCIENCES: Telepathic Projection,explicit_reference,spell-scan,optional,,,
psi_telepathic_projection,Telepathic Projection,RESOLVED_BY,save_spell,Spell,the saving throw,,governs,derived,PHB,116,MAJOR SCIENCES: Telepathic Projection,explicit_rule,spell-scan,optional,,,
psi_telepathy,Telepathy,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,116,MAJOR SCIENCES: Telepathy,explicit_rule,spell-scan,optional,,,
psi_telepathy,Telepathy,FEEDS_INTO,rule_communication,Communication,speech without language,,neutral,derived,PHB,116,MAJOR SCIENCES: Telepathy,explicit_rule,spell-scan,optional,,,
psi_telepathy,Telepathy,GATES,psi_telepathic_projection,Telepathic Projection,the recipient's power,,enables,derived,PHB,116,MAJOR SCIENCES: Telepathic Projection,explicit_rule,spell-scan,optional,,,
psi_teleportation,Teleportation,CONSUMES,psi_strength_points,Psionic Strength,strength point cost,,neutral,derived,PHB,116,MAJOR SCIENCES: Teleportation,explicit_rule,spell-scan,optional,,,
psi_teleportation,Teleportation,CROSS_REFERENCES,spell_teleport,Teleport,the teleport effect,,neutral,derived,PHB,116,MAJOR SCIENCES: Teleportation,explicit_reference,spell-scan,optional,,,
psi_teleportation,Teleportation,MODIFIES,rule_teleport_error,Teleport Mishap,chance of misarrival,,improves,read,PHB,116,MAJOR SCIENCES: Teleportation,explicit_rule,spell-scan,optional,,,
rule_alignment_graph,Alignment Graph,FEEDS_INTO,psi_aura_alteration,Aura Alteration,cost by factor change,,neutral,derived,PHB,114,MAJOR SCIENCES: Aura Alteration,explicit_rule,spell-scan,optional,,,
rule_communication,Communication,CONSTRAINS,psi_esp,ESP,thoughts in unknown languages,,worsens,read,PHB,112,MINOR DEVOTIONS: ESP,explicit_rule,spell-scan,optional,,,
rule_dm_discretion,DM Discretion,GATES,psi_precognition,Precognition,referee adjudication,,enables,derived,PHB,114,MINOR DEVOTIONS: Precognition,explicit_rule,spell-scan,optional,,,
rule_planar_travel,Ethereal Plane,CONSTRAINS,psi_telepathy,Telepathy,the same plane,,worsens,read,PHB,116,MAJOR SCIENCES: Telepathy,explicit_rule,spell-scan,optional,,,
rule_rest,Rest and Nourishment,GATES,psi_mind_over_body,Mind Over Body,rest before reuse,,enables,derived,PHB,113,MINOR DEVOTIONS: Mind Over Body,explicit_rule,spell-scan,optional,,,
rule_time,Time,CONSTRAINS,psi_molecular_rearrangement,Molecular Rearrangement,interval between uses,,worsens,read,PHB,115,MAJOR SCIENCES: Molecular Rearrangement,explicit_rule,spell-scan,optional,,,
sys_armor,Armor,EXCLUDES,psi_body_weaponry,Body Weaponry,use while armoured,,negates,derived,PHB,111,MINOR DEVOTIONS: Body Weaponry,explicit_rule,spell-scan,optional,,,
sys_classes,Character Class,CONSTRAINS,psi_cell_adjustment,Cell Adjustment,healing ceiling,,worsens,read,PHB,112,MINOR DEVOTIONS: Cell Adjustment,explicit_rule,spell-scan,optional,,,
sys_classes,Character Class,MODIFIES,psi_body_weaponry,Body Weaponry,class sets the progression,,neutral,read,PHB,111,MINOR DEVOTIONS: Body Weaponry,explicit_rule,spell-scan,optional,,,
